x-before,y-before,z-before
154.01038,24.637753,634.42163
147.96466,20.42948,542.8924
84.732605,-38.39954,647.9826
116.861015,17.594944,590.0552
118.419624,6.4845576,590.62897
131.61026,-0.6657439,578.1046
37.110588,-6.4818287,605.3065
100.32063,3.6902099,583.847
71.71562,-52.933796,616.47064
157.96622,13.556207,631.8468
162.66832,28.799131,594.0003
90.18268,-54.8808,578.5066
148.29721,40.398876,600.39685
60.789825,50.798054,608.031
69.58355,-38.281837,635.87195
101.26863,-9.830323,645.20996
129.76466,-15.292037,656.4762
146.9804,-15.62578,584.93445
63.94074,-50.508278,600.606
55.26266,-9.629196,633.159
71.40064,-53.924885,602.8904
144.36374,19.159256,644.8211
155.3815,-20.815226,579.4195
109.7011,-5.548071,640.50507
132.83517,-5.5039682,653.3297
145.11668,21.80281,564.56683
43.15857,38.561188,602.74713
156.23041,32.340405,582.8754
166.73766,-31.739552,588.2316
161.07928,3.3860242,558.648
148.88911,-15.261291,565.41833
170.7549,-22.408937,588.1345
41.438248,35.21641,614.4967
67.5355,-46.860363,580.57513
44.3864,-30.28152,570.93896
38.668945,-31.515083,593.1589
67.99934,-47.345554,622.902
97.83819,-18.79195,571.8318
83.07238,56.34862,585.0108
130.98373,-25.973585,584.8008
163.65588,-31.712399,602.6547
88.99766,-16.277733,623.4736
158.83607,-11.318479,584.80615
71.37351,-21.432604,651.9823
19.03565,18.695925,609.7935
55.34649,40.87229,627.2293
42.61255,38.298443,609.27185
52.393456,-40.33502,579.10455
81.19734,21.118677,655.2869
83.13316,54.688904,577.80347
141.11897,34.491676,639.47076
81.80712,50.368446,568.50916
130.74991,-40.92358,539.76794
26.708212,-8.816918,619.5619
110.69225,23.743084,656.55115
148.12206,-3.2858672,574.2676
141.88551,22.780317,568.42847
133.78992,-39.62231,636.9605
109.42782,-20.162935,599.02844
171.57071,-18.173105,595.49274
134.87483,-43.53021,635.1386
46.39436,14.189329,579.0038
44.686066,39.20676,614.46783
136.57005,-40.825085,548.72266
70.575134,8.9422455,621.5472
104.17053,36.124065,647.6227
145.61282,-47.64183,599.72375
114.70211,-44.192783,551.3839
94.0541,36.72947,649.98663
46.838028,18.82638,577.119
156.02063,17.756424,551.66516
121.51355,47.856236,630.3498
63.581997,-13.385135,576.41943
112.12867,-35.62342,573.5513
54.68324,10.315025,584.2783
113.675766,22.525154,551.2641
144.16193,-37.24238,552.8994
112.23781,-19.24222,581.1496
101.12306,-1.7502443,581.39594
113.835335,-7.0719624,595.78796
144.61217,-10.793125,591.7729
158.51083,14.836807,584.13513
147.43372,-10.34033,587.696
130.78917,11.276742,606.3624
115.17911,-22.357561,656.9972
124.14492,-45.173138,636.8446
146.46504,-13.097484,646.1157
30.204592,-9.937206,599.3156
96.991714,4.6289144,571.77655
150.25461,20.860434,638.24945
94.324455,8.26957,644.319
99.853195,-17.09806,624.50476
72.79182,11.44138,654.83093
95.90237,34.074142,565.5456
57.673016,-18.194809,647.2589
120.79845,54.851635,589.1752
30.83959,-29.816252,596.2261
132.32866,-55.0792,583.75336
73.85055,16.487978,604.59576
141.86964,-46.07019,606.62665
158.36954,-37.782494,595.9267
27.829004,28.263353,613.19635
151.6606,-18.141283,581.9655
144.40651,44.04031,602.27997
46.614506,-38.923412,590.5285
81.60746,12.96125,656.2247
143.54721,14.802993,571.2024
87.79721,7.858518,592.2082
101.40694,-46.807854,570.6426
94.09588,-1.1810279,560.7985
79.39627,24.111599,567.25836
33.002724,17.954828,580.99225
116.17773,43.725056,571.2575
130.67737,43.48719,546.9727
138.72058,-10.445185,618.40356
29.04203,-8.999457,626.7998
120.95533,-2.1293795,565.83685
117.85293,34.178425,584.7584
155.24893,4.9360666,563.75146
170.79547,-7.9834085,590.7217
153.65875,18.127102,637.4874
116.46666,24.436966,547.7528
113.29987,-43.07354,645.7356
109.279976,19.140814,594.87
61.577824,-48.835724,587.97253
147.63313,37.38542,621.9921
47.52841,-39.117622,584.72125
112.18094,-51.840168,618.6281
125.10137,17.479383,654.4593
135.5667,49.156296,580.4616
65.16308,42.24294,633.83997
104.21314,-11.008343,657.6028
134.408,-12.943553,567.95026
100.478745,-20.176191,656.88153
57.04686,17.101276,610.93066
138.56514,15.039556,653.79913
111.904076,7.1366177,580.96643
155.33687,-23.88437,631.80206
44.05716,34.76528,578.795
20.582935,-11.332542,611.38586
37.60632,-34.67282,611.4124
146.81076,-47.55915,611.61847
138.34383,26.561909,567.0123
132.9134,12.900106,609.89844
142.67848,-26.154537,542.2982
148.28844,-11.066029,600.04443
64.32706,38.43645,638.3549
86.4393,-54.15924,597.3672
43.048923,34.372353,619.5404
79.93949,15.514026,621.88104
167.4877,-32.564327,598.683
131.60732,52.97496,608.22955
163.00153,-24.2646,576.90283
133.02623,10.786289,598.6964
129.88445,7.556196,538.79517
60.57595,-15.319125,594.11194
142.89809,32.051857,581.9976
60.480133,15.557038,617.72
141.00894,34.494045,634.3283
115.87288,-18.460632,585.69446
123.60572,25.872126,611.77783
109.67254,22.000505,603.9408
44.062107,-36.73564,622.59125
67.13741,20.708424,648.3504
105.39735,55.659653,587.4655
85.93309,29.814272,653.4307
45.938126,6.9723063,593.1203
101.47624,35.016556,651.22644
132.8929,-55.473557,601.72394
167.05707,-21.25907,614.33636
105.70958,-49.537025,625.709
107.66718,-32.08364,587.17664
94.76038,-56.091587,593.4408
89.7937,12.050695,657.9779
65.18354,-9.165182,644.9527
84.007965,-46.515358,564.671
102.168236,2.1349287,571.7362
166.09763,-9.274076,591.8049
150.343,24.454079,545.1322
89.71924,46.124813,637.94794
83.0354,47.712772,637.41547
154.93471,-39.123703,618.6387
103.7072,-5.347734,576.15936
156.31128,-1.0914444,567.7032
116.14763,59.17559,594.6212
98.55656,7.0783305,625.6825
164.82822,11.444712,579.8011
147.32991,-0.05109329,548.3432
72.56309,10.93301,649.5561
108.96526,26.982912,594.1295
163.13306,17.459255,575.8555
167.47041,18.566221,581.2836
66.195076,48.277653,601.5056
105.40751,24.149,575.7442
158.01851,-9.375685,623.5077
47.841393,31.755896,572.40894
123.48082,38.987354,639.7976
135.48665,-52.792244,609.8334
78.421814,-27.64872,562.4848
171.11542,15.477752,591.5547
124.4059,33.84939,593.55865
75.026665,-33.532093,645.5785
115.39771,14.814193,545.2496
124.305916,27.335814,538.43665
128.72728,-30.273907,599.2526
126.742035,27.063334,587.4722
66.10937,-11.120469,652.3034
115.44429,-6.4837418,590.2151
84.10499,-35.728104,650.82874
55.278027,43.861153,623.9327
35.77782,-36.983692,607.29956
49.68505,9.507832,588.99164
139.13359,-22.770937,564.2957
127.478645,-16.94919,613.3025
84.16926,-35.251057,559.20276
97.64442,-6.0749493,573.8538
117.33001,41.326252,639.2815
139.72252,-44.231133,621.54205
132.45648,29.173653,600.1011
166.93958,10.594967,607.56934
145.0375,14.335954,540.23303
151.26138,-30.420282,555.0362
92.9198,-48.46261,637.2371
54.67912,-26.179577,568.6487
43.088894,-10.832029,581.59796
51.28077,-17.447489,644.0891
122.38495,9.410394,638.1835
60.04063,-44.838425,626.5934
43.52219,-6.6173944,641.7825
155.88261,-20.512678,561.0532
77.05969,-17.732178,654.3918
145.94653,-6.1689425,573.18604
90.96252,-57.244007,596.86334
149.5286,-43.113197,604.5742
86.96595,-43.799713,562.25385
77.735435,9.347455,587.709
55.69202,-21.43523,645.1808
136.8706,-35.92616,639.7693
62.485672,46.042007,616.973
37.963448,31.215942,620.8872
50.82108,-11.135803,635.3187
124.713715,-25.434013,561.87067
146.69452,-28.234419,638.3809
90.95835,-48.645145,639.6829
146.19748,28.152502,584.1658
52.33527,39.77799,593.6727
79.41176,-16.332653,657.1404
99.81672,22.173828,575.8207
80.54572,30.130304,562.82086
59.34072,-36.25789,568.8493
74.44652,-25.297577,567.46466
72.81577,-24.611279,651.4424
157.8283,-6.8154974,590.61774
95.849075,-51.110157,619.429
68.36695,21.215792,571.67865
104.01798,11.439751,628.962
91.51886,43.0212,641.8612
58.033157,48.91415,612.09894
64.33301,24.640947,569.2626
160.28435,34.17178,585.3758
111.98207,-48.801254,637.03845
64.92851,-17.05713,617.2657
74.89896,-52.300354,612.3372
146.71475,-10.498755,604.8761
112.79348,-34.68528,584.9964
118.47587,-7.6893377,652.4452
125.9615,31.209568,541.54987
117.672966,-38.163532,553.7232
50.239662,37.20215,583.7441
108.20575,51.477436,612.9838
107.50422,-9.779685,654.0147
96.74268,10.961345,576.5482
119.81225,49.226967,576.6002
109.85773,-23.579918,598.43713
23.707941,23.34548,596.9824
140.10437,-42.370583,579.3273
171.18382,-12.362571,587.8821
114.16135,-16.081335,596.22925
90.941666,58.358807,600.91547
169.70567,10.057054,590.08923
34.47854,-27.582605,586.59015
98.57241,-47.142437,635.7357
31.27277,27.311737,617.2313
133.30226,-45.45968,629.0472
28.992807,-6.6767282,607.24286
108.0967,22.947662,594.119
51.57984,-9.56876,626.66614
93.116,-41.850548,564.58844
125.76991,-35.527847,595.3829
61.891,46.305492,599.967
127.986786,36.573647,561.18494
98.84382,-21.082584,609.7448
41.129116,15.013397,642.7019
111.90217,40.377785,569.4559
128.83656,11.549728,651.70135
61.054966,13.762919,596.9265
80.16874,56.368217,606.81915
79.52847,52.927223,612.3125
47.0805,14.071562,643.39935
46.60693,25.346498,569.7863
131.70676,-47.05705,556.8429
138.89754,3.433021,574.5423
82.61221,9.100451,624.2768
135.32988,-25.880444,590.59344
152.5825,29.558561,633.0183
128.01077,25.307806,593.7223
155.91832,23.667055,560.24304
32.359924,12.280107,588.3253
101.209656,1.5220081,557.07477
34.895702,-34.699024,601.9591
58.021736,-5.607453,612.7084
76.7222,14.915931,657.57587
109.837685,-36.16866,569.76434
85.2072,57.419567,606.5219
80.22457,-37.930016,646.4334
169.32974,-9.797417,600.4398
82.51659,-6.7834296,644.93286
125.63881,-52.387634,617.0629
135.44261,-27.48287,541.8417
88.32645,19.450932,656.9214
120.10522,-16.587095,656.01025
106.76065,-16.378899,657.0821
116.84368,3.2035804,612.65106
63.653687,-48.306263,612.4769
141.73514,-38.80112,578.9898
157.1033,-35.58334,619.74
137.07912,-27.200031,598.4076
54.985508,11.263196,645.68475
120.6507,-24.642998,540.5571
128.93578,-44.348957,549.4111
62.76697,43.641495,576.4761
150.31165,28.20382,549.34064
62.74924,14.0245695,653.8054
57.776096,14.282773,575.643
171.23569,-12.238781,592.69073
46.450127,34.780956,583.7175
67.73103,12.125495,581.4532
135.14577,-21.344584,589.02026
106.46748,20.916624,656.1656
114.54901,-22.152765,578.6066
72.497086,-16.914812,617.20807
129.39113,6.9990172,577.2239
147.65903,24.125313,585.73706
82.368675,-8.66022,640.76636
40.546314,-36.01848,625.3151
74.18515,25.925562,566.495
114.58895,12.001904,652.8682
112.637955,-25.805998,602.11725
172.69702,12.189108,596.51324
176.44292,13.655907,598.2545
112.5656,-19.317974,620.6392
95.40268,13.008037,625.6508
68.26123,47.845894,616.08966
146.44911,-8.236089,626.9838
120.76101,8.069501,542.49194
119.872025,53.858654,601.96356
96.56054,30.948256,650.88837
74.70753,51.39836,611.238
69.625015,14.311225,652.5303
153.84807,-25.931623,552.46405
65.88981,50.835033,605.70715
56.774124,44.1125,580.7555
35.68208,8.556338,605.20734
107.98863,-49.16797,629.0144
110.86367,-10.016926,655.81445
143.3199,45.349968,590.89154
117.23633,-34.545925,647.27246
92.62267,-18.860502,570.533
93.34849,-9.093286,645.7177
96.47589,29.68067,569.8379
65.41489,-10.254183,577.1938
54.356045,-43.27465,598.3603
33.215916,28.854578,588.2254
98.69376,13.949468,602.26855
149.53937,34.945503,579.3972
46.25352,24.00908,638.19995
154.50386,-5.878211,565.40967
72.56971,12.440429,658.63806
89.54535,-7.121057,634.19586
82.99595,19.02666,616.2178
49.396732,12.935659,603.8539
82.20172,48.120754,565.13165
153.70258,9.171601,563.5353
74.8775,21.59077,569.96735
54.751957,-16.849342,646.16943
30.832212,-16.412992,583.4682
73.00527,50.357994,623.04285
122.117355,8.59358,658.10223
136.97568,53.099354,594.59753
138.24915,-51.66295,605.8239
71.03818,-9.3886385,635.7934
39.12475,-23.566753,633.5104
132.25453,17.923471,610.34674
118.78668,-29.75735,651.08
84.79331,-44.98342,641.23303
123.184685,9.248327,550.33386
58.032448,-41.24496,570.819
135.41974,16.810896,605.9461
139.46799,45.212982,624.7258
122.33687,9.585319,555.1376
75.29876,-40.680054,639.80536
120.43291,-42.062717,575.2149
107.4665,1.1399556,570.12427
63.485374,-30.565157,565.4274
47.019207,-22.581459,640.31915
156.21321,37.189346,593.2123
152.62326,-22.328344,640.7852
68.64608,-33.27544,560.53107
49.724888,-14.12849,645.4944
126.982445,22.329304,563.5591
132.99078,23.054316,590.0861
143.19351,-22.483505,539.93207
76.784775,8.572549,658.19403
130.10658,43.945576,634.60345
115.691765,-34.787125,598.97205
91.6134,10.463292,571.2411
85.2353,29.142712,561.4294
134.34273,8.719321,590.4665
100.38666,-47.073463,639.09125
107.48089,23.410322,614.811
30.120682,-24.000326,623.48926
118.460144,-1.8555971,603.4511
70.36505,-19.322523,657.24884
50.82443,-32.30971,636.17426
130.61183,6.489283,542.74274
137.75142,-7.493405,611.2446
39.251144,-7.802842,600.803
104.18123,-20.535929,656.8901
127.58702,-30.97641,593.1053
117.449326,14.739047,593.2996
166.65234,8.776921,571.4822
136.69592,39.411324,552.97314
98.35957,-29.817295,569.031
121.78127,9.681286,616.7839
145.83644,-18.027864,644.54193
46.939922,-15.0131,643.12445
94.22762,-13.602482,605.5775
20.62559,-15.797024,615.7548
91.30126,-5.643286,619.0243
149.73825,13.762668,546.10614
39.17628,30.170458,625.2308
86.614784,-49.698425,628.5317
40.256275,34.337223,585.5661
39.336403,-6.8954024,591.38086
40.018044,-25.316927,580.1861
152.55894,36.82714,576.5028
71.50543,-8.040706,583.07745
95.311455,25.511068,615.57153
107.52629,-5.7642474,577.768
28.864779,-19.842716,591.0922
124.05918,8.967044,619.9122
164.91516,26.057713,615.4693
154.96812,37.170155,620.91565
86.66831,8.6637535,654.3879
106.694496,11.336722,581.8983
91.347244,8.394562,622.95355
150.58968,10.895609,618.42255
21.334835,-10.706056,596.5771
150.12036,-29.16464,544.6755
123.788345,30.855846,589.4292
40.790806,-7.903268,609.2788
79.34915,-47.717617,635.69977
140.23155,-8.945066,630.6639
125.35986,-29.320341,542.1724
171.35725,-10.91352,603.77594
107.87561,-27.330864,583.7277
129.82208,20.162415,539.65326
139.86252,-38.21767,549.9641
99.50749,-9.484294,649.28595
73.53125,28.02252,651.4177
143.27399,6.1657505,573.7359
123.77116,-17.167055,590.9705
109.91129,18.465393,588.6166
100.90256,-3.4993844,554.2904
148.34071,-32.110157,632.5636
106.45177,21.77862,608.5641
95.475876,-20.763557,657.2058
137.00871,42.077274,556.8906
127.84386,37.448105,540.4264
129.3425,-38.519012,644.6207
89.33371,54.680054,574.3617
57.486332,46.001423,600.7874
130.29152,40.38055,637.75867
114.05043,8.222349,593.7177
66.08003,-48.97442,613.98553
123.43306,-2.179596,563.4453
103.10314,11.5478945,577.66046
125.58724,-51.779797,612.8186
61.95376,49.129772,603.72327
87.31544,55.439835,578.1349
125.31372,-6.432797,638.35785
174.96014,-19.733274,604.9281
76.17745,19.384377,607.5689
155.72531,-7.453231,560.5752
92.88237,-49.098763,628.3647
153.17029,-27.795431,561.9333
74.59563,-10.225027,622.2359
127.17912,16.131607,540.4822
121.03369,32.951477,592.05
130.47786,21.084082,566.59
131.02136,-32.308807,541.4603
65.894516,44.78067,630.3666
82.148476,-11.2714,598.99866
21.119143,-16.31243,601.4316
147.36493,-20.955143,566.87524
29.110249,23.637873,629.24524
75.6865,-53.732475,622.4873
93.96493,17.888569,657.80725
166.64177,-10.053424,611.7933
100.131325,-51.061043,576.2448
109.11236,17.23032,625.6727
45.62606,39.917065,606.3354
160.76765,9.4759865,613.49805
169.33223,-24.355806,599.65967
157.27835,2.108863,552.0782
65.39524,46.924534,621.46747
67.63047,42.866814,573.8048
102.32737,-24.678856,655.25726
128.0096,-21.881313,538.2154
147.0617,-46.76566,592.3004
129.17363,-1.8491707,542.661
158.86917,-38.406693,608.96814
142.90993,-23.588663,592.01355
126.44772,-43.41491,547.9425
108.791695,6.0129857,580.0228
66.021286,-16.520224,586.3348
89.199875,-30.130451,564.83417
158.3349,13.84345,616.41864
63.349686,-43.25111,626.92896
91.689,16.772097,632.28284
117.61005,48.00197,579.4033
149.64539,-20.125263,585.8004
66.590706,-44.844604,611.4526
128.40353,24.999947,538.82544
74.67105,-16.54707,621.14075
166.12962,-14.663044,575.39355
101.53782,-14.866022,655.9252
147.0534,10.094421,565.1174
105.194916,-2.3498166,569.5004
139.08302,47.60319,579.21936
105.73445,-46.26245,634.5694
58.348972,43.797485,576.47473
54.008465,28.457502,572.7216
139.05594,25.380388,605.374
50.645733,-12.230324,640.67975
88.69954,-50.525894,576.86615
130.44313,12.863384,599.9024
100.22007,-48.255222,627.3528
131.50803,17.144386,563.5707
91.666885,-44.98514,638.8279
88.25648,7.5525775,574.52234
103.56061,-19.67799,623.6441
171.60448,21.758514,596.6673
62.63255,33.251144,569.5209
123.60617,16.88673,545.4305
66.64896,-39.288303,632.8804
127.91619,-42.430237,544.09357
166.05107,-14.0695715,606.3021
59.506813,-13.634716,579.08417
20.23119,-12.571941,606.9283
85.11487,13.751767,648.43146
82.31982,-27.955439,566.05927
38.851906,19.042992,578.509
28.352758,-13.139527,621.85516
93.332405,45.58593,633.08093
127.2058,37.72727,555.5175
151.42043,12.741256,610.4987
131.82234,49.27201,608.3101
131.54797,50.744698,595.5523
64.81179,-6.5463977,619.52997
97.87753,46.164646,636.0658
53.40177,37.81372,625.1521
129.77333,2.4609797,574.08954
95.85798,5.6899924,558.05457
57.30796,-15.067145,593.9365
50.110737,16.277046,621.68317
74.70209,51.599514,585.82
69.40109,-10.421256,643.6073
130.79298,31.37863,604.6334
75.39352,-26.484388,649.19745
108.02782,-5.041252,648.3452
158.75601,-21.861513,619.8295
58.086765,-39.875004,619.0428
152.03326,-11.929474,604.41046
113.908936,33.75647,580.6017
22.353075,15.318757,600.15375
129.0699,34.295937,646.76025
82.3214,18.906334,623.38104
122.2121,13.202146,560.2945
76.02521,33.653553,643.7143
168.75722,19.123377,592.2139
97.44006,-0.7130889,573.8305
87.65846,43.16188,640.10315
91.65762,18.235832,653.3605
59.722992,-18.444159,596.3247
128.89896,19.976387,544.37067
39.442932,22.399933,634.1919
113.71242,52.118263,573.36346
170.03471,-20.493204,591.646
156.39664,16.565247,635.0626
108.00256,34.11264,586.0237
24.303823,-21.695621,608.2296
135.98875,19.530195,631.1281
32.479774,-7.953813,590.38354
45.993645,30.736002,633.28577
115.16623,-22.98143,582.54504
119.72491,19.903866,549.0033
131.96246,40.43276,549.474
105.76348,50.33353,602.5918
129.1471,-23.252232,586.8119
78.431114,11.88511,581.58954
138.89763,-44.670784,618.1822
92.06122,-48.544067,621.6879
87.27784,40.127068,640.9962
93.380356,-47.41558,570.8715
36.65597,-8.122361,610.12897
113.76896,-44.206383,642.06006
145.0474,-1.1275989,576.58386
112.49085,46.82864,623.9801
105.05017,-27.03324,652.11633
157.48761,15.073818,605.28143
144.35518,12.981079,597.6954
63.046104,24.411568,573.5838
105.42695,-22.997828,612.2425
82.96808,20.418991,650.6075
140.15271,-23.931051,599.8134
111.02555,-45.796593,641.80707
95.63086,49.62183,623.52783
169.88837,18.045916,607.4384
146.86002,28.84559,546.9779
72.951904,-30.524488,645.0669
39.915287,-7.2212253,594.4646
125.327835,-52.826035,620.0561
59.24261,-43.153526,590.2114
83.221436,26.985838,650.85114
128.61818,-21.252775,611.21814
107.94018,25.099108,605.5819
80.44245,-11.276905,640.6881
94.49446,33.042736,647.50055
110.594406,-35.519848,599.47473
146.71716,-34.91023,629.3112
41.206127,-26.830406,631.1152
75.83593,-21.572094,570.07117
102.07055,15.423679,631.47034
123.40408,7.785877,566.2229
156.89124,31.102129,579.0399
96.368195,-36.7939,645.0679
138.15875,44.580772,588.474
127.370155,-31.08213,647.3385
134.22627,-34.39101,582.20746
87.71292,11.599982,572.9488
152.34117,36.780994,589.2783
77.48982,49.23168,576.31555
73.31215,26.442097,654.31244
125.98023,-14.82365,588.03217
160.3742,-10.769455,590.14404
120.98823,-33.696068,551.2612
25.335459,-13.903803,617.6554
28.226145,-15.438724,593.84216
133.8122,42.16761,633.802
125.33847,5.912946,542.5865
71.51038,23.418785,650.0768
53.91677,40.439884,617.575
101.27637,43.517303,638.3356
100.92678,-52.370354,581.4711
89.99312,-10.414901,632.7506
99.92748,-21.824596,621.47687
117.82261,-15.5763235,622.51776
36.603138,24.459084,630.4038
32.94711,24.590761,626.86615
116.100174,-61.493134,595.3005
57.132603,-37.48518,574.41406
79.12944,-20.015156,608.05676
130.60905,16.525362,622.5231
140.50674,31.662327,561.37134
76.08052,-18.604906,577.63947
132.56969,23.890924,541.9664
90.96539,18.83473,624.1277
119.3658,2.8964643,600.943
138.18066,47.161575,594.8912
88.02041,-33.7583,559.8905
151.00378,-40.40297,599.90314
107.81704,-27.938702,603.60223
57.60755,16.394009,581.5968
31.09373,-19.983086,630.2286
138.70357,14.867967,603.1878
125.33076,-35.55922,555.52277
70.38666,50.634,619.81226
106.35291,25.006014,585.26117
93.50066,-23.277157,618.92993
108.79296,58.994816,601.4857
76.12958,-46.506207,571.0557
91.204765,12.863631,640.2436
91.62181,-11.819939,577.1331
92.227036,-38.068848,563.3814
84.42609,-7.254637,647.29266
167.29846,8.558228,620.3922
110.768875,13.502454,657.05096
123.31551,-19.230843,618.7803
60.771843,-17.407877,648.30585
99.33157,-43.738045,637.7564
129.21953,-43.829258,628.59595
129.25484,13.895115,629.9124
94.76462,17.006968,625.33545
108.724495,30.261349,602.47345
81.10693,53.54593,599.42377
64.72601,-43.516552,577.56525
144.01593,-44.036587,611.7986
109.26293,34.15555,595.6506
105.759285,-41.66996,571.0069
123.1067,-9.9728365,635.9617
146.82715,42.706787,585.4747
85.649025,-10.479986,577.8451
77.68916,-53.788918,594.74695
64.84551,-45.238922,585.4526
62.24963,19.460468,617.94446
81.76612,35.026844,564.1101
132.20547,24.14981,560.54474
131.1017,29.490696,540.619
100.60452,10.503535,623.624
55.23279,-13.537661,575.92773
78.68581,10.734273,636.663
111.922676,33.40259,646.81116
163.51738,-23.591503,582.29974
135.31763,-40.823826,578.38556
47.89133,11.886948,600.2087
85.4969,-7.0043907,585.3887
119.19331,-27.854956,549.8749
62.605274,-46.84036,602.97656
105.55614,-24.187176,591.7697
119.43884,35.583347,636.84814
100.39536,21.501657,603.6934
123.80029,34.96237,588.9103
91.191956,-9.390632,588.0489
82.487816,39.524704,642.23254
119.50027,37.292664,592.53577
133.8777,1.1937788,575.13586
100.334656,-9.959956,589.6383
125.8272,27.592812,583.5338
69.985405,23.407745,568.81244
43.837143,12.598869,643.21106
100.72259,-37.22924,644.119
124.13339,-35.181087,646.9091
132.88387,-41.47446,632.45996
109.40146,11.478207,651.94226
104.834785,-13.028909,582.5555
120.99793,20.241434,619.9426
150.30803,-36.423546,620.9032
144.56778,-11.565869,628.2289
48.054264,-41.585308,604.20917
36.52037,-8.192309,637.0677
142.3802,-32.423466,555.20264
97.608116,56.820602,611.316
125.94214,-10.451904,648.3052
136.7703,13.991687,568.4034
77.74739,-50.660995,575.75543
70.87342,-24.47117,649.2041
54.129784,20.726746,642.05
92.10068,49.35848,578.9735
92.93165,-6.8240366,584.21606
148.5051,-28.001324,541.77734
109.70481,-35.959892,584.8248
85.670975,21.169998,613.5591
70.99512,-20.044365,606.2693
115.645584,-33.102436,580.2637
130.68004,29.415197,590.0278
70.51178,-25.970053,567.1062
54.53764,-12.052971,643.71735
57.996838,-18.808453,615.5709
168.60146,-19.72028,599.7214
122.60987,10.260084,546.32324
58.071987,40.200623,622.11005
136.16833,46.196487,600.31866
146.04834,35.67164,627.1699
112.47237,-12.636683,652.2229
106.18287,31.36181,588.2476
154.01048,12.034294,559.3012
21.93302,13.91199,616.9682
154.60986,-3.6405988,557.1588
139.05368,11.774844,600.4554
103.65649,-38.515312,564.37177
104.44176,-10.24346,649.08527
137.10718,-42.840965,583.5265
130.74939,31.408527,643.95215
140.98563,-5.7592525,547.5187
95.2947,-7.936521,579.3041
158.9466,14.320941,594.97565
76.18935,-43.78502,567.75696
93.22097,-2.6860151,580.9501
130.5243,10.765794,602.6099
65.38432,14.608578,620.58826
52.005558,-16.097103,607.56854
119.95158,-46.306213,632.4379
96.575485,-16.084747,657.7416
127.01951,51.332767,605.7464
66.1844,-21.89894,600.37897
64.52049,-3.8058333,578.8741
118.93859,47.811924,603.08765
128.29893,32.265965,600.56696
39.608444,8.176254,606.2757
57.033768,20.772945,604.9854
111.87637,-31.857998,595.7556
95.03363,24.629744,573.27374
109.367035,-20.91015,608.2326
116.23202,24.052921,543.2604
131.7479,36.816097,538.8746
109.723755,-28.490759,580.5163
155.14032,-21.466516,583.9463
98.28825,-23.24084,606.09186
119.43817,-11.355545,619.6133
41.908916,23.413288,580.1332
62.589428,16.234062,592.0955
59.41626,35.539127,631.7157
83.23341,-49.50346,621.85645
125.07051,37.149624,581.76715
79.15885,-10.807622,659.6491
47.676273,28.73416,569.8258
69.49828,31.323845,566.5857
141.29248,-39.29218,583.7817
131.53207,-41.710354,577.3446
58.846134,-32.676758,635.8542
112.66968,-47.15915,639.70233
38.024105,32.50062,616.4686
48.786114,-17.112688,604.69104
52.38267,32.436306,582.7361
77.8534,27.712124,565.1537
87.411865,-21.196602,566.6318
48.05997,-24.573107,576.59534
146.76054,12.861752,549.92365
146.25209,31.202219,552.42456
77.44409,-11.931383,642.67194
130.09502,52.30851,589.9786
61.756428,-25.51036,569.7931
116.0268,-20.479889,622.418
31.458244,-25.31533,584.1864
60.74483,27.935942,569.2435
155.93138,35.829197,611.8154
136.2302,-28.30568,586.40936
136.75012,10.867293,572.8323
45.850468,12.3228245,592.8981
77.6026,18.012114,603.6461
114.34041,35.228703,601.0312
76.07785,16.115925,624.54596
152.77219,-19.495785,631.0888
110.90564,-27.459263,651.4939
118.09057,-3.6644688,590.38995
47.703777,-10.55792,624.4716
119.08099,10.090063,538.7316
46.950874,-34.807804,582.2105
150.4979,5.9972563,566.5709
169.23372,-15.310939,619.8062
84.59852,-36.6016,644.18365
107.71294,-13.944648,588.3103
131.1192,47.441105,580.2473
135.8433,27.437277,543.4533
107.381546,-28.778387,592.24115
125.70265,19.784649,618.4754
83.95067,48.175777,621.6712
78.10451,50.716877,581.37036
109.40837,52.479595,604.8106
73.62888,-49.189674,617.46735
135.65211,28.797108,585.5216
134.42896,3.5760856,544.89557
78.74235,-39.989155,639.2529
62.320404,43.417305,587.30383
122.65381,-55.09961,612.4009
135.09354,-6.5888543,639.08575
82.28977,-21.18674,603.83636
47.884598,-39.734264,612.1008
51.50328,-12.863322,622.9936
93.8873,-48.413876,632.31006
68.414955,14.027214,648.5697
111.98663,-36.377846,591.6596
94.596855,-30.79678,563.83093
129.94983,34.388374,559.8495
157.89554,1.6049429,565.08685
131.73586,49.776375,602.99634
91.10998,33.78305,647.438
70.99902,-17.850475,653.9693
110.16771,26.187422,616.7357
108.04157,22.78554,623.91644
135.3116,11.946143,545.5225
40.858856,-6.562278,597.8798
107.900665,9.902229,585.4533
96.45852,-32.22491,566.80664
49.76995,-24.476213,637.4111
30.959288,16.428242,635.44995
96.02106,53.4813,619.1119
120.093956,-52.043392,610.42725
124.07235,-21.64502,584.646
118.92226,0.16633318,598.9034
77.664986,-50.84271,620.9164
112.58878,-11.74326,625.3416
149.29291,17.183727,588.7885
131.85896,-5.862163,639.2661
119.102455,-9.282552,543.5246
115.78106,6.531554,614.205
80.58292,12.234529,622.2189
45.398117,-32.223297,630.04865
160.47716,-33.1719,609.8321
126.40696,-29.012058,611.1589
